	title	page_length	last_touched	lastrevid
417	Tyrosine-protein kinase BLK	6567	2022-03-11T23:05:01Z	1045906179
418	Bloom syndrome protein	21756	2022-03-11T23:04:22Z	1065215693
419	Bleomycin hydrolase	8996	2022-03-18T02:48:40Z	1040016757
420	CXCR5	15738	2022-03-19T20:55:01Z	1045870092
421	Biliverdin reductase A	1422	2022-03-13T20:24:34Z	1073877054
422	Biliverdin reductase B	7452	2022-03-11T23:43:57Z	1023581733
423	BNC1	6591	2022-03-11T23:05:05Z	1039895696
424	BMI1	20833	2022-03-11T23:04:09Z	1075475868
425	Bone morphogenetic protein 1	11223	2022-03-14T09:12:35Z	1040030726
426	Bone morphogenetic protein 2	12167	2022-03-11T22:52:34Z	1044482724
427	Bone morphogenetic protein 3	6346	2022-03-14T17:40:54Z	1075478653
428	Bone morphogenetic protein 4	42582	2022-03-16T08:26:09Z	1051345959
429	Bone morphogenetic protein 5	8154	2022-03-16T08:57:11Z	1075865720
430	Bone morphogenetic protein 6	10890	2022-03-15T10:44:22Z	1075865749
431	Bone morphogenetic protein 7	21475	2022-03-11T22:52:34Z	1041362143
432	Bone morphogenetic protein 8B	5749	2022-03-14T04:53:01Z	1077019716
433	BMPR1A	12701	2022-03-19T20:55:01Z	1039895510
434	BMPR1B	4185	2022-03-19T20:55:01Z	1075478631
435	BMPR2	9228	2022-03-11T22:52:57Z	1072576312
436	BMX (gene)	9687	2022-03-11T23:04:57Z	1069528070
437	POLR3D	4451	2022-03-11T23:05:33Z	1043945346
438	BNIP2	5853	2022-03-11T23:05:06Z	1039895760
439	BNIP3	21674	2022-03-11T23:04:12Z	1075475793
440	BNIP3L	6605	2022-03-11T23:05:05Z	1039895947
441	BOK (gene)	14295	2022-03-11T23:05:20Z	1039896021
442	Dystonin	12737	2022-03-11T23:04:54Z	1035282126
443	FOXL2	19947	2022-03-11T23:04:56Z	1065190861
444	Bactericidal/permeability-increasing protein	6235	2022-03-13T19:34:47Z	1073256250
445	BRCA1	122078	2022-03-11T22:36:58Z	1073588280
446	BRAF (gene)	48898	2022-03-11T23:04:05Z	1075076760
447	BRCA2	72364	2022-03-13T19:23:52Z	1068157534
448	BRDT	10976	2022-03-22T07:17:17Z	1077019861
449	ZFP36L1	6280	2022-03-11T23:05:33Z	999791776
450	Bombesin-like receptor 3	6774	2022-03-11T23:02:38Z	1040657498
451	Basigin	21497	2022-03-20T01:07:57Z	1061037961
452	BST1	10851	2022-03-19T20:55:02Z	1076343252
453	Tetherin	20781	2022-03-19T20:55:02Z	1065723634
454	Betacellulin	18114	2022-03-11T23:00:53Z	1075478566
455	KLF9	8696	2022-03-11T23:05:21Z	1048261346
456	KLF5	9030	2022-03-11T23:04:56Z	1042820211
457	BTF3	5076	2022-03-11T23:05:33Z	1039899290
458	BTG1	16737	2022-03-11T23:05:01Z	1053696796
459	Butyrophilin, subfamily 1, member A1	8019	2022-03-11T23:05:05Z	1075866199
460	BUB1	18371	2022-03-11T23:04:11Z	1039900059
461	BUB1B	11802	2022-03-11T23:04:12Z	1039900231
462	BYSL	5344	2022-03-11T23:05:01Z	1075866265
463	Translocator protein	26933	2022-03-11T22:59:45Z	1046915030
464	C1QBP	13275	2022-03-11T23:04:54Z	1040081439
465	C1-inhibitor	23805	2022-03-13T19:24:34Z	1058932823
466	C1QA	7547	2022-03-11T23:04:12Z	1040081276
467	Complement component 1r	10338	2022-03-11T22:53:17Z	997687298
468	Complement component 1s	9919	2022-03-11T22:53:17Z	1040639922
469	Complement component 2	8312	2022-03-11T22:53:17Z	1061509006
470	Complement component 3	10331	2022-03-11T22:46:13Z	1046856199
471	C3a receptor	11155	2022-03-11T22:53:17Z	1040082497
472	C4A	11037	2022-03-14T05:13:28Z	1077022603
473	Complement component 4B	5869	2022-03-11T23:29:21Z	1067534793
474	CAPN5	4880	2022-03-11T23:05:20Z	1040087915
475	Complement component 5	8989	2022-03-11T22:53:17Z	1024791036
476	C5a receptor	12244	2022-03-19T20:55:01Z	1040083436
477	Complement component 6	7033	2022-03-11T22:53:17Z	993401138
478	Complement component 7	815	2022-03-11T22:53:17Z	993697640
479	Complement component 9	6434	2022-03-11T22:53:17Z	1064845399
480	Myelin regulatory factor	5982	2022-03-13T20:11:59Z	998979494
481	Diacylglycerol lipase	1740	2022-03-13T19:33:42Z	991919461
482	FMNL1	6139	2022-03-11T23:05:21Z	1041179580
483	PTTG1IP	9955	2022-03-11T23:05:33Z	1075844440
484	CA1 (gene)	17400	2022-03-11T23:04:57Z	1059535124
485	Carbonic anhydrase II	9789	2022-03-11T23:04:07Z	1045100037
486	Carbonic anhydrase III, muscle specific	8330	2022-03-11T23:04:13Z	1040383941
487	Carbonic anhydrase 4	10941	2022-03-11T23:04:57Z	1072382800
488	Carbonic anhydrase 5A, mitochondrial	2755	2022-03-12T00:02:24Z	1046706977
489	Carbonic anhydrase VI	7672	2022-03-11T23:04:59Z	1067834595
490	Carbonic anhydrase 7	3762	2022-03-11T23:05:42Z	1054419555
491	CA8	5475	2022-03-11T23:05:21Z	1021881498
492	Carbonic anhydrase 9	22629	2022-03-11T23:04:53Z	1041273462
493	CA11	5358	2022-03-11T23:05:42Z	981785706
494	Carbonic anhydrase 12	16899	2022-03-11T23:04:58Z	1040382487
495	Cav2.1	15832	2022-03-11T23:04:22Z	1068921228
496	CACNA1B	9065	2022-03-11T23:13:16Z	1056966100
497	Cav1.2	20608	2022-03-11T22:54:50Z	1072867723
498	Cav1.3	26999	2022-03-11T23:05:01Z	1039565201
499	Cav1.4	8394	2022-03-11T23:04:56Z	1039588726
500	Cav1.1	12604	2022-03-11T23:04:58Z	1023335457
501	DDR1	9680	2022-03-19T20:55:01Z	1040766496
502	CACNA2D1	7694	2022-03-11T23:05:06Z	1039589746
503	CACNB1	7568	2022-03-11T23:05:00Z	1039591020
504	CACNB2	10118	2022-03-11T23:04:58Z	1039575011
505	CACNB3	5390	2022-03-11T23:05:05Z	1039573329
506	CACNB4	9421	2022-03-11T23:04:59Z	1039582510
507	CACNG1	4309	2022-03-11T23:07:39Z	1039565910
508	Carnitine-acylcarnitine translocase	6944	2022-03-15T12:38:42Z	1053744329
509	CAD protein	8830	2022-03-11T22:58:10Z	1013334127
510	Calbindin 1	4384	2022-03-11T23:57:12Z	995424642
511	Calretinin	15594	2022-03-11T22:58:03Z	1027262106
512	S100G	4378	2022-03-11T23:05:20Z	1044790374
513	Calcitonin	26970	2022-03-20T01:05:23Z	1077274481
514	Calcitonin receptor	13649	2022-03-11T22:54:17Z	1040341284
515	Caldesmon	7968	2022-03-11T22:55:20Z	1040344154
516	Calmodulin 1	5223	2022-03-11T23:04:03Z	1040346737
517	CALM2	8981	2022-03-11T23:04:12Z	1040086276
518	CALM3	6946	2022-03-11T23:04:09Z	1032180252
519	CALML3	4924	2022-03-11T23:05:05Z	1040086428
520	Calreticulin	19708	2022-03-11T22:33:37Z	1073264505
521	Calumenin	10546	2022-03-11T23:04:58Z	1040348444
522	CAMK4	9426	2022-03-11T23:04:12Z	1040087082
523	Calcium/calmodulin-dependent protein kinase type II subunit alpha	12782	2022-03-11T23:04:08Z	1076220139
524	CAMK2B	9425	2022-03-11T23:04:11Z	1062183682
525	CAMK2D	7413	2022-03-11T23:04:57Z	1075478922
526	CAMK2G	9138	2022-03-11T23:04:42Z	1053689262
527	Calcium modulating ligand	6141	2022-03-11T23:05:20Z	1032194692
528	Cathelicidin	30652	2022-03-11T22:57:27Z	1057979573
529	LL37	43	2021-12-31T19:33:57Z	897661952
530	Calnexin	17837	2022-03-11T22:47:06Z	1040346973
531	Macrophage-capping protein	5010	2022-03-11T23:05:05Z	1032120828
532	CAPN1	8564	2022-03-11T23:04:53Z	997534032
533	CAPN2	8645	2022-03-11T23:04:10Z	1040087815
534	CAPN3	11139	2022-03-11T23:04:11Z	1032234694
535	CAPNS1	8611	2022-03-11T23:04:57Z	1040088015
536	CAPN6	1986	2022-03-11T23:34:08Z	1063008950
537	Calcyphosin	3712	2022-03-11T23:05:46Z	1040344029
538	Capping protein (actin filament) muscle Z-line, alpha 1	7614	2022-03-11T23:04:59Z	1040371019
539	CAPZA2	9435	2022-03-11T23:05:20Z	977500899
540	Calpastatin	8389	2022-03-11T23:04:54Z	1040347646
541	CAPZB	18849	2022-03-11T23:05:33Z	1032054209
542	Caspase 1	21087	2022-03-11T22:52:28Z	1071473063
543	Caspase 2	7860	2022-03-11T22:59:43Z	1040400281
544	Caspase 3	29714	2022-03-11T23:00:34Z	1040400486
545	Caspase 4	1908	2022-03-13T19:38:57Z	982923075
546	Caspase 5	1396	2022-03-13T19:38:57Z	950602657
547	Caspase 6	13512	2022-03-11T23:04:09Z	1075478971
548	Caspase 7	5839	2022-03-11T23:04:04Z	1040400629
549	Caspase 8	20827	2022-03-11T22:58:41Z	1040400785
550	Caspase-9	36138	2022-03-11T22:56:47Z	1042855973
551	Caspase 10	12762	2022-03-11T23:04:10Z	1040400063
552	Calcium-sensing receptor	21200	2022-03-19T20:56:01Z	1040342520
553	Caveolin 1	13734	2022-03-11T23:04:02Z	1040416878
554	Caveolin 2	10250	2022-03-11T23:06:05Z	1040416999
555	Caveolin 3	21091	2022-03-11T22:52:24Z	1071320446
556	RUNX2	18430	2022-03-11T22:55:48Z	1044578658
557	RUNX1	25676	2022-03-11T23:02:59Z	1075846070
558	RUNX1T1	14225	2022-03-11T23:04:53Z	1047490084
559	CBFA2T3	8562	2022-03-11T23:05:06Z	1067457973
560	RUNX3	12033	2022-03-11T23:04:10Z	1063301191
561	CBFB	8979	2022-03-11T23:04:13Z	1046506765
562	Transcortin	12093	2022-03-11T22:37:16Z	1066455920
563	CBL (gene)	33104	2022-03-11T23:04:02Z	1070318477
564	CBLB (gene)	11616	2022-03-11T23:04:12Z	1040089581
565	Heat shock protein 47	9717	2022-03-11T22:58:38Z	1060863755
566	CBR1	17469	2022-03-11T23:04:58Z	1075838775
567	CBR3	4899	2022-03-11T23:05:29Z	1075837993
568	Cystathionine beta synthase	26725	2022-03-13T19:38:54Z	1075839305
569	KYAT1	7343	2022-03-11T23:05:05Z	1042824357
570	Cholecystokinin	25039	2022-03-11T22:37:48Z	1075972538
571	Cholecystokinin A receptor	11245	2022-03-13T19:42:59Z	1075479301
572	Cholecystokinin B receptor	16104	2022-03-11T23:04:09Z	1073189477
573	KRIT1	11703	2022-03-11T23:04:56Z	1042823743
574	Cyclin A2	18976	2022-03-11T23:04:15Z	1040727165
575	Cyclin B1	25694	2022-03-11T23:04:05Z	1049075561
576	CCNC (gene)	9741	2022-03-11T23:04:57Z	1040095478
577	Cyclin D2	10351	2022-03-11T23:04:10Z	997792457
578	Cyclin D3	13639	2022-03-11T23:04:08Z	1033708143
579	Cyclin E1	13807	2022-03-11T23:04:11Z	1040728264
580	CCNF	18683	2022-03-11T23:05:46Z	1046504320
581	CCNG1	7313	2022-03-11T23:05:00Z	997664430
582	CCNG2	5040	2022-03-11T23:05:46Z	1075479052
583	Cyclin H	11645	2022-03-11T23:04:53Z	1075134095
584	Cyclin T1	11481	2022-03-11T23:04:02Z	1032089157
585	Cyclin T2	7596	2022-03-11T23:05:00Z	1075133608
586	CCT6A	6336	2022-03-11T23:05:05Z	1040097851
587	CD1A	7590	2022-03-19T20:55:02Z	1040100142
588	CD1b	6840	2022-03-19T20:55:02Z	1045857217
589	CD1D	10219	2022-03-19T20:55:01Z	1040100311
590	CD1E	6570	2022-03-19T20:55:02Z	1040100416
591	CD2	11513	2022-03-19T20:55:01Z	1040100663
592	CD3D	8032	2022-03-19T20:55:02Z	1040105079
593	T-cell surface glycoprotein CD3 epsilon chain	12884	2022-03-19T20:55:01Z	1045634899
594	CD3G	7587	2022-03-19T20:55:01Z	1040105208
595	T-cell surface glycoprotein CD3 zeta chain	4146	2022-03-19T20:55:01Z	1045634966
596	CD4	19537	2022-03-19T20:55:01Z	1060744667
597	CD5 (protein)	10610	2022-03-19T20:55:01Z	997630903
598	CD5L	5561	2022-03-11T23:05:33Z	1040107540
599	CD6	9362	2022-03-19T20:55:01Z	1040107736
600	CD7	9990	2022-03-19T20:55:01Z	1067461476
601	CD8A	9707	2022-03-19T20:55:02Z	1040110516
602	CD9	27321	2022-03-19T20:55:01Z	1040110905
603	CD14	6504	2022-03-19T20:55:01Z	1045887090
604	CD19	32567	2022-03-19T20:55:01Z	1070053474
605	CD20	21496	2022-03-19T20:55:01Z	1067356476
606	MS4A3	4593	2022-03-11T23:07:39Z	1043234784
607	CD22	7222	2022-03-19T20:55:01Z	1034399644
608	CD27	10067	2022-03-19T20:55:01Z	1070326745
609	CD28	27227	2022-03-19T20:55:01Z	1076114281
610	CD80	19786	2022-03-19T20:55:01Z	1075724009
611	CD86	27380	2022-03-19T20:55:01Z	1040110347
612	CD30	12823	2022-03-19T20:55:01Z	1040103116
613	CD33	8470	2022-03-19T20:55:01Z	1072665533
614	CD34	24431	2022-03-19T20:55:01Z	1068127625
615	CD36	45049	2022-03-19T20:55:01Z	1077380537
616	SCARB1	14684	2022-03-11T23:04:22Z	1066641670
617	SCARB2	19927	2022-03-11T23:05:00Z	994303196
618	CD37	12124	2022-03-19T20:55:01Z	1023369521
619	CD38	33313	2022-03-19T20:55:01Z	1075479073
620	ENTPD1	12783	2022-03-19T20:55:01Z	1067638331
621	ENTPD2	6444	2022-03-11T23:05:17Z	1040942851
622	ENTPD6	9296	2022-03-11T23:05:05Z	1032273109
623	ENTPD3	3556	2022-03-11T23:07:39Z	1040942883
624	ENTPD5	5517	2022-03-11T23:05:33Z	1040942927
625	CD40 (protein)	14400	2022-03-19T20:55:01Z	1040105823
626	CD154	14760	2022-03-19T20:55:01Z	1076910625
627	CD44	24493	2022-03-20T01:06:31Z	1077022734
628	CD47	33012	2022-03-19T20:55:01Z	1046573212
629	CD48	17433	2022-03-19T20:55:01Z	1040106931
630	CD53	9408	2022-03-19T20:55:01Z	1023500446
631	CD58	5922	2022-03-19T20:55:01Z	1040189630
632	CD59	11944	2022-03-20T01:08:02Z	1077022797
633	CD63	12579	2022-03-19T20:55:01Z	1024777369
634	CD68	11932	2022-03-19T20:55:01Z	1032116872
635	CD69	18252	2022-03-19T20:55:01Z	1045887905
636	CD70	2572	2022-03-19T20:55:01Z	1066752044
637	CD72	2299	2022-03-19T20:55:01Z	1048868083
638	CD74	18698	2022-03-19T20:55:01Z	1069197674
639	CD79A	19618	2022-03-19T20:55:02Z	1040109166
640	CD79B	7419	2022-03-19T20:55:02Z	1023566704
641	CD81	19586	2022-03-19T20:55:01Z	1040109667
642	CD97	27723	2022-03-19T20:55:01Z	1040111673
643	CD151	10942	2022-03-19T20:55:01Z	1077022913
644	Cytidine deaminase	10463	2022-03-11T23:04:58Z	1040737993
645	Cyclin-dependent kinase 1	24912	2022-03-11T23:03:29Z	1040728788
646	CDC2L1	8808	2022-03-11T23:04:57Z	1040113487
647	LRBA	3796	2022-03-11T23:07:39Z	1042917737
648	CDC5L	12387	2022-03-11T23:04:56Z	1074002220
649	SEPT7	9307	2022-03-11T23:05:01Z	1032199147
650	CDC6	10982	2022-03-11T23:04:11Z	1065796487
651	CDC20	26260	2022-03-11T23:04:10Z	1040112755
652	CDC25A	13699	2022-03-11T23:04:09Z	1040112994
653	CDC25B	9823	2022-03-11T23:04:10Z	1069282035
654	CDC25C	11377	2022-03-11T23:04:22Z	1040113251
655	CDC27	16031	2022-03-11T23:04:56Z	1065713687
656	CDC34	11883	2022-03-11T23:04:57Z	1041352201
657	CDC42	29358	2022-03-11T23:01:05Z	1052068698
658	CDH1 (gene)	34259	2022-03-19T20:55:02Z	1064469953
659	CDH2	29817	2022-03-19T20:55:01Z	1070403127
660	CDH3 (gene)	11548	2022-03-11T23:04:56Z	1041361521
661	CDH4	6473	2022-03-11T23:05:02Z	1040117039
662	VE-cadherin	17467	2022-03-19T20:55:01Z	1032174173
663	CDH6	6054	2022-03-11T23:05:05Z	1040117080
664	CDH8	5711	2022-03-11T23:05:33Z	997938698
665	CDH9	4824	2022-03-11T23:24:49Z	1040117128
666	CDH10	5565	2022-03-11T23:24:49Z	1040115668
667	CDH11	9578	2022-03-11T23:05:00Z	997230492
668	CDH12	4917	2022-03-11T23:05:20Z	1040115732
669	T-cadherin	18839	2022-03-11T23:01:37Z	1045633903
670	CDH15	6155	2022-03-11T23:05:05Z	1040115820
671	CDH16	6217	2022-03-11T23:05:06Z	1040115899
672	CDH17	6154	2022-03-11T23:05:06Z	1040115997
673	Cyclin-dependent kinase 2	35887	2022-03-11T22:58:31Z	1040729092
674	Cyclin-dependent kinase 3	6565	2022-03-11T23:05:00Z	1032038943
675	Cyclin-dependent kinase 4	21606	2022-03-11T22:58:31Z	1054261792
676	Cyclin-dependent kinase 5	42798	2022-03-11T23:06:10Z	1032281928
677	Cyclin-dependent kinase 6	34928	2022-03-11T22:58:31Z	1075635965
678	Cyclin-dependent kinase 7	20022	2022-03-11T23:04:08Z	1075133718
679	Cyclin-dependent kinase 8	21811	2022-03-11T23:04:57Z	1040729728
680	Cyclin-dependent kinase 9	12015	2022-03-11T23:01:29Z	1067041642
681	P21	34335	2022-03-11T22:52:31Z	1063934056
682	CDKN1B	41571	2022-03-11T23:03:29Z	1040118091
683	Cyclin-dependent kinase inhibitor 1C	13956	2022-03-11T23:04:53Z	1076223164
684	CDKN2A	25873	2022-03-19T23:18:07Z	1077262830
685	P16	35930	2022-03-19T23:18:07Z	1048836166
686	P14arf	23412	2022-03-13T19:33:52Z	1043901002
687	CDKN2B	12331	2022-03-11T23:04:53Z	1032239923
688	CDKN2C	10133	2022-03-11T23:04:57Z	1042909570
689	CDKN2D	9654	2022-03-11T23:04:57Z	1072317720
690	CDKN3	9156	2022-03-11T23:05:00Z	1040118698
691	Cysteine dioxygenase type 1	1076	2022-03-11T23:47:43Z	995982365
692	CDR1 (gene)	4810	2022-03-11T23:07:39Z	1040118988
693	CDR2 (gene)	5359	2022-03-11T23:05:06Z	1046501086
694	CDS1 (gene)	4962	2022-03-11T23:07:37Z	1075479149
695	Corneodesmosin	7828	2022-03-11T23:05:00Z	1040679394
696	CD52	4601	2022-03-19T20:55:01Z	1077020553
697	CDX1	9979	2022-03-11T23:05:05Z	1040119181
698	CDX2	18369	2022-03-11T23:04:09Z	1046684402
699	CDX4 (gene)	6099	2022-03-11T23:46:08Z	993306371
700	Calmegin	4753	2022-03-11T23:05:20Z	1075478905
701	CEACAM5	11297	2022-03-19T20:55:02Z	1058548504
702	CEBPA	11641	2022-03-11T23:04:16Z	1032221923
703	CEBPB	16437	2022-03-11T23:04:04Z	1057206715
704	CEBPD	10252	2022-03-11T23:04:13Z	1057206741
705	CEBPE	9135	2022-03-11T23:04:57Z	1040120782
706	CEBPG	6260	2022-03-11T23:05:02Z	1040120847
707	Bile salt-dependent lipase	10667	2022-03-11T23:03:59Z	1033189565
708	CENPA	15664	2022-03-11T23:04:56Z	1052203249
709	Centromere protein B	10492	2022-03-11T23:00:52Z	1040435594
710	CENPC1	7453	2022-03-11T23:05:00Z	1075479171
711	Centromere protein E	9903	2022-03-11T23:04:58Z	1040435684
712	CENPF	11102	2022-03-11T23:04:56Z	1055267921
713	Carboxylesterase 1	13364	2022-03-11T23:04:56Z	1040385570
714	Centrin 1	3666	2022-03-11T23:07:37Z	1041353900
715	Centrin 2	8426	2022-03-11T23:04:56Z	1040435250
716	Centrin 3	5532	2022-03-11T23:05:06Z	1040435298
717	Cholesteryl ester transfer protein	14335	2022-03-11T22:47:48Z	1048078738
718	Cofilin 1	9745	2022-03-11T22:52:23Z	992855743
719	Cofilin-2	9004	2022-03-11T23:13:45Z	1040607256
720	Cathepsin C	14895	2022-03-18T13:56:46Z	1077844751
721	Cystic fibrosis transmembrane conductance regulator	56373	2022-03-11T22:41:02Z	1059114238
722	Glycoprotein hormones, alpha polypeptide	7774	2022-03-11T23:04:42Z	1073189696
723	Chorionic gonadotropin beta	1933	2022-03-11T23:27:42Z	1068128329
724	CEACAM3	7466	2022-03-19T20:55:01Z	1040120010
725	CEACAM7	4838	2022-03-11T23:05:17Z	1040120297
726	CEACAM8	5891	2022-03-19T20:55:02Z	1040120375
727	CEACAM4	394	2022-03-13T19:49:45Z	848995580
728	RCBTB2	4938	2022-03-11T23:07:37Z	1044551192
729	Choline acetyltransferase	25625	2022-03-13T19:22:03Z	1075476007
730	RCC1	10649	2022-03-11T23:04:12Z	1044551335
731	CHD1	17419	2022-03-11T23:05:05Z	1048512443
732	CHD2	12620	2022-03-11T23:07:37Z	1068466731
733	CHD3	12461	2022-03-11T23:04:57Z	1059523804
734	CHD4	11219	2022-03-11T23:04:57Z	1040125350
735	CHEK1	29983	2022-03-11T23:04:04Z	1064900447
736	FOXN3	5700	2022-03-11T23:05:06Z	1041182620
737	Chromogranin A	19525	2022-03-11T22:58:20Z	1069265439
738	Secretogranin-1	382	2022-03-12T00:02:03Z	928203790
739	CHI3L1	18555	2022-03-11T23:04:56Z	1040126088
740	CHKA	7000	2022-03-11T23:05:00Z	1040126172
741	CHKB (gene)	15199	2022-03-11T23:05:17Z	1063657058
742	Rab escort protein 1	10040	2022-03-11T22:59:37Z	1044605188
743	CHML (gene)	6757	2022-03-11T23:05:01Z	1004404418
744	Chimerin 1	5102	2022-03-13T19:34:47Z	1040488844
745	Chimerin 2	8270	2022-03-11T23:04:58Z	1040489006
746	Muscarinic acetylcholine receptor M1	20271	2022-03-19T22:56:37Z	1075043003
747	Muscarinic acetylcholine receptor M2	18136	2022-03-19T22:56:37Z	1043596171
748	Lysosomal trafficking regulator	1176	2022-03-13T19:38:20Z	1012144126
749	Muscarinic acetylcholine receptor M3	15631	2022-03-19T22:56:37Z	1074251065
750	Muscarinic acetylcholine receptor M4	16700	2022-03-19T22:56:37Z	1051865693
751	Muscarinic acetylcholine receptor M5	12692	2022-03-11T23:03:59Z	1043596550
752	CHRNA1	9710	2022-03-11T23:04:56Z	1032204576
753	CHRNA2	6680	2022-03-11T23:05:06Z	1040127082
754	CHRNA3	8241	2022-03-11T23:04:56Z	1040127231
755	CHRNA4	9052	2022-03-11T23:04:53Z	1024790264
756	CHRNA5	7998	2022-03-11T23:05:05Z	1061134567
757	CHRNA7	11640	2022-03-11T23:04:33Z	1041356480
758	CHRNB1	5117	2022-03-11T23:05:20Z	1039565328
759	CHRNB2	8109	2022-03-11T23:04:56Z	1039583312
760	CHRNB3	6860	2022-03-11T23:05:05Z	1047842650
761	CHRNB4	8732	2022-03-11T23:04:57Z	1039590769
762	CHRND	5918	2022-03-11T23:05:06Z	999156398
763	CHRNE	13069	2022-03-11T23:04:56Z	1047525064
764	CHRNG	5327	2022-03-11T23:05:17Z	1040127978
765	CHUK	23074	2022-03-11T23:04:04Z	1075111146
766	CIDEA	5918	2022-03-11T23:07:37Z	1040129313
767	CKB (gene)	3158	2022-03-13T19:51:23Z	994462816
768	CIRBP	7887	2022-03-11T23:05:05Z	1040130206
769	CISH	18410	2022-03-11T23:04:58Z	1068389248
770	TBCB	6101	2022-03-11T23:05:20Z	1045643441
771	CKM (gene)	7782	2022-03-11T23:12:34Z	1040131425
772	CKMT1B	7527	2022-03-11T23:04:57Z	1032179680
773	CKMT1A	8211	2022-03-13T19:51:23Z	1040131120
774	CKMT2	9976	2022-03-11T23:04:58Z	1040131257
775	ERCC8 (gene)	10374	2022-03-11T23:05:00Z	1040946432
776	CKS1B	11163	2022-03-11T23:04:57Z	1042908531
777	CKS2	4754	2022-03-11T23:05:00Z	1042909413
778	AP2M1	10309	2022-03-11T23:04:10Z	1075724703
779	AP1S1	9080	2022-03-11T23:04:59Z	1040191139
780	AP2S1	5969	2022-03-11T23:05:17Z	1040182177
781	AP3S1	3575	2022-03-11T23:05:20Z	1032289712
782	CLC (gene)	9984	2022-03-11T23:04:58Z	1040133665
783	CLCA1	7765	2022-03-11T23:04:57Z	1040132199
784	CLCN1	8550	2022-03-11T23:04:11Z	1056760681
785	CLCN2	9213	2022-03-11T23:04:58Z	1016394757
786	CLCN3	8320	2022-03-11T23:04:58Z	1075479396
787	CLCN4	6554	2022-03-11T23:05:05Z	1039573432
788	CLCN5	44004	2022-03-11T23:04:12Z	1053618525
789	CLCN6	5409	2022-03-11T23:05:06Z	1056760584
790	CLCN7	12406	2022-03-11T23:04:58Z	1039591572
791	CLCNKA	9520	2022-03-11T23:05:06Z	1040133476
792	CLCNKB	8959	2022-03-11T23:04:58Z	1039591387
793	Clusterin	20331	2022-03-11T22:41:34Z	1042663568
794	CLIC1	9275	2022-03-11T23:04:56Z	1039563856
795	CLIC2	5576	2022-03-11T23:05:05Z	1040136608
796	CLK1	8875	2022-03-11T23:04:58Z	994233020
797	CLK2	7491	2022-03-11T23:04:59Z	1003856261
798	CLK3 (gene)	5141	2022-03-11T23:05:06Z	1040137247
799	Tripeptidyl peptidase I	13319	2022-03-11T23:04:56Z	1028761837
800	Battenin	10727	2022-03-11T22:53:05Z	1067637684
801	CLN5	6685	2022-03-14T13:12:46Z	1042669966
802	CLNS1A	9558	2022-03-11T23:04:59Z	1058941077
803	Colipase	9766	2022-03-13T19:28:10Z	1040615780
804	Cleft lip and palate transmembrane protein 1	5194	2022-03-13T19:44:09Z	1040539978
805	CLTB	1061	2022-03-11T23:35:15Z	900181280
806	CLTC	8673	2022-03-11T23:04:42Z	1040138355
807	CMA1	7205	2022-03-11T23:04:10Z	994216179
808	CCR1	10053	2022-03-19T20:55:01Z	1053696998
809	CCR3 (gene)	10807	2022-03-19T20:55:01Z	1032271945
810	CCR4	4660	2022-03-19T20:55:01Z	1075723869
811	CCR5	67100	2022-03-19T20:55:01Z	1075728390
812	C-C chemokine receptor type 6	15069	2022-03-19T20:55:01Z	1013647381
813	C-C chemokine receptor type 7	15075	2022-03-19T20:55:01Z	1045867717
814	CCR8 (gene)	10260	2022-03-19T20:55:01Z	997706258
815	CCBP2	8519	2022-03-11T23:04:33Z	1040092131
816	CMKLR1	11021	2022-03-11T23:04:28Z	997831695
817	Leukotriene B4 receptor 1	6929	2022-03-11T23:03:22Z	1042991143
818	Multidrug resistance-associated protein 2	16791	2022-03-11T23:04:53Z	1075852792
819	CNGB1	4966	2022-03-11T23:05:17Z	1040139201
820	Cyclic nucleotide-gated channel alpha 1	9769	2022-03-11T23:05:05Z	1066410946
821	Cyclic nucleotide-gated channel alpha 2	4125	2022-03-11T23:05:29Z	1039590916
822	Cyclic nucleotide-gated channel alpha 3	8910	2022-03-11T23:04:59Z	1039581928
823	Cyclic nucleotide-gated channel alpha 4	3900	2022-03-11T23:07:39Z	1039563923
824	PLK3	9781	2022-03-11T23:04:57Z	1043940348
825	Calponin 1	21759	2022-03-11T23:45:17Z	1024775639
826	Calponin 2	19988	2022-03-11T23:45:17Z	1040348114
827	Calponin 3, acidic	10503	2022-03-11T23:45:17Z	1040348174
828	Cannabinoid receptor type 1	32523	2022-03-11T23:04:29Z	1076186131
829	Cannabinoid receptor type 2	36785	2022-03-11T23:04:30Z	1075451034
830	Ciliary neurotrophic factor	15003	2022-03-11T22:55:17Z	1040524692
831	Contactin 1	9445	2022-03-11T23:04:57Z	1032263236
832	Collagen, type I, alpha 1	13268	2022-03-11T22:48:31Z	1067515751
833	Collagen, type I, alpha 2	3213	2022-03-11T23:02:10Z	992795445
